group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.0:out:37,conv.0,37,0.73064494,1.3976145628839731,0.11128781797015108,0.8979296107559094,0.4375,5.57582972689539,0.5285892632600216
conv.0:out:38,conv.0,38,0.65336037,1.6017727109137923,0.45367164591789333,1.0023663003966021,0.484375,6.173240054777039,0.4593358828854037
conv.0:out:39,conv.0,39,0.27805826,1.196893287356943,0.07917319797161326,0.8206659404208949,0.375,4.7792826230531915,0.0623495791498756
conv.0:out:40,conv.0,40,0.4310072,1.5430344259366393,0.19314870733796852,1.1695291211066774,0.546875,6.969787158619237,0.641328169139375
conv.0:out:41,conv.0,41,0.61989516,0.3152207552921027,0.05541410807268221,0.5019535601168741,0.125,1.593094207684397,0.8526328384806567
conv.0:out:42,conv.0,42,0.30306727,0.7249880589079112,0.03399781872940366,1.3308696237563709,0.640625,8.164607814382535,0.592941018104284
conv.0:out:43,conv.0,43,0.6236373,7.972734047099948,21.833569884300232,4.913318858172715,0.9375,11.948206557632977,0.2600974477372232
conv.0:out:44,conv.0,44,0.58987486,1.0254314388876082,0.4609236291144043,0.7964907082938453,0.34375,4.381009071132092,0.8398815210314088
conv.0:out:45,conv.0,45,0.18580611,0.47163390013884054,0.03244422550679493,0.3707124147283025,0.046875,0.5974103278816489,0.5094958815215094
conv.0:out:46,conv.0,46,0.6605408,0.3975305663625477,0.015586673751172953,0.5618467527365283,0.171875,2.190504535566046,0.510888884466533
conv.0:out:47,conv.0,47,0.72175384,0.6151398848742247,0.03853668797000864,0.42205735610639294,0.078125,0.9956838798027481,0.7530302077021779
conv.0:out:48,conv.0,48,0.7225638,1.0452005420520436,0.18622901111120882,0.7617907516637388,0.296875,3.783598743250443,0.14792203578495655
conv.0:out:49,conv.0,49,0.6323622,0.6358211092301644,0.059813791033093366,0.6050119275168981,0.21875,2.787914863447695,0.819626719119277
conv.0:out:50,conv.0,50,0.7370635,3.486533062532544,1.1995312756071144,1.894613127122966,0.796875,10.15597557398803,0.6832869060032571
conv.0:out:51,conv.0,51,0.7741066,1.9986550144967623,2.390771595034721,1.3054929900072239,0.625,7.965471038421985,0.787096941554801
conv.0:out:52,conv.0,52,0.63979995,1.6405047320877202,1.3795297647900497,0.8079301609462846,0.359375,4.580145847092641,0.19161625902013524
conv.0:out:53,conv.0,53,0.42049673,4.308893605571939,1.4274598251691621,1.3741994793772818,0.65625,8.363744590343085,0.80236416113453
conv.0:out:54,conv.0,54,0.67335147,0.9200275475159287,0.04325303509358491,0.6752765278424704,0.265625,3.385325191329344,0.19132392605720028
conv.0:out:55,conv.0,55,0.42913356,2.610988259606529,0.7157257572447975,2.1994446026176657,0.828125,10.55424912590913,0.08155261736351271
conv.0:out:56,conv.0,56,0.74281144,2.2756504518911242,1.083688962906308,1.2122334336929725,0.578125,7.368060710540337,0.8552269742870702
conv.0:out:57,conv.0,57,0.6573926,1.2491710553877056,0.12140464782623894,0.8263085164212498,0.390625,4.978419399013741,0.8612834961776684
conv.0:out:58,conv.0,58,0.66792375,30.489112500101328,455.86107696975523,11.190922933679758,0.984375,12.545616885514626,0.8765370964165805
conv.0:out:59,conv.0,59,0.7239601,1.3621973870322108,0.20627089796107612,1.2117385320994458,0.5625,7.168923934579786,0.4719097193587902
conv.0:out:60,conv.0,60,0.4142084,0.28858591115567833,0.006890673844566209,0.19247389989169505,0.015625,0.19913677596054963,0.2740483886137183
conv.0:out:61,conv.0,61,0.3879246,0.9561840249225497,0.10910480127495248,1.1102602683567966,0.53125,6.770650382658688,0.007091828603166261
