group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,saber_v2,random
conv.10:out:31,conv.10,31,28.419492227956653,0.02404621507669802,0.00012908683654260024,0.4268109397785533,0.00021470715725697506,0.9126832897191103
conv.10:out:32,conv.10,32,31.269416755996644,0.006153044898417903,3.4067894353901968e-06,0.3463215288311211,0.00011801784140615186,0.5151553035895896
conv.10:out:33,conv.10,33,30.664769642055035,0.017551336468446265,3.443816591607647e-05,0.4438551932020433,0.0002246604691827951,0.3036840529445848
conv.10:out:34,conv.10,34,29.83697136491537,0.009080248134034718,3.815849500256026e-06,0.3545956256681815,0.0001336587601467262,0.17438390250830016
conv.10:out:35,conv.10,35,29.340412389487028,0.009905611155782878,7.020942086238622e-06,0.3624099367622702,0.0001407682686651691,0.48520396241603025
conv.10:out:36,conv.10,36,31.81829024106264,0.02435197151900752,3.697739669225604e-05,0.6017838611380282,0.00032561549014468403,0.3762973001513523
conv.10:out:37,conv.10,37,31.924788802862167,0.029786032722904567,0.00010876314091166436,0.4668836887302378,0.0002474108964418123,0.6230937907219327
conv.10:out:38,conv.10,38,29.69647604227066,0.045587760073339825,0.00041471580259242965,0.5325786163216738,0.0002985993577746011,0.49845958262294987
conv.10:out:39,conv.10,39,28.979214649647474,0.0016447779130611463,3.87035655814737e-07,0.39656208499643897,0.0001834253197758264,0.03695969800069676
conv.10:out:40,conv.10,40,29.8161407164298,0.008083739972588688,5.346394297061505e-06,0.4818560563232489,0.0002673175202934524,0.8330947688085336
conv.10:out:41,conv.10,41,27.730340614914894,0.023317885599271903,9.461641422185041e-05,0.31626465544003307,8.957980733238033e-05,0.051673939119395995
conv.10:out:42,conv.10,42,24.861765667796135,0.0004451116362034602,2.141453312163442e-08,0.2049840231094099,1.4219017036885766e-05,0.8275951638592104
conv.10:out:43,conv.10,43,30.46373140439391,0.015261705367385404,1.7943982028857207e-05,0.42707440865541163,0.00021612905896066365,0.8127496434167762
conv.10:out:44,conv.10,44,27.688279896974564,0.004420575279000971,2.173587603263537e-06,0.20080010012042598,1.2797115333197189e-05,0.9239831252875618
conv.10:out:45,conv.10,45,28.25405002012849,0.0127710739583629,1.9300828007627918e-05,0.5541536343232814,0.00031281837481148683,0.6644010411515328
conv.10:out:46,conv.10,46,29.932449273765087,0.021284120802658003,3.912191057240976e-05,0.27046342902834203,3.981324770328015e-05,0.16062363410535052
conv.10:out:47,conv.10,47,29.062076717615128,0.008087744878939951,1.68153117343784e-05,0.14797491054995282,4.26570511106573e-06,0.44192941145403775
conv.10:out:48,conv.10,48,29.26889243349433,0.006610732223991689,3.3543353740979043e-06,0.2800057548431153,5.1188461332788755e-05,0.43943266017047056
conv.10:out:49,conv.10,49,29.285737596452236,0.011272680584718841,1.7518995243422764e-05,0.34402551101769235,0.0001151740379987747,0.6323329864819148
conv.10:out:50,conv.10,50,31.69138252735138,0.013687102260463723,3.167413903669058e-05,0.4076063427292139,0.0001933786317016464,0.3811375324040436
conv.10:out:51,conv.10,51,30.26297115534544,0.015332939299756987,1.9675809595008712e-05,0.3967628654643433,0.00018484722147951496,0.6756780879691183
conv.10:out:52,conv.10,52,28.319379925727844,0.005884877587129722,4.3333496372509e-06,0.2809889709872003,5.261036303647734e-05,0.2039073800978377
conv.10:out:53,conv.10,53,28.20275554060936,0.011518058171125745,1.1974948834976703e-05,0.3407245056188038,0.00011090833288770898,0.3533507781465587
conv.10:out:54,conv.10,54,30.095586515963078,0.013271472623005565,3.113554246335286e-05,0.27410219697806504,4.1235149406968724e-05,0.5433134112873544
conv.10:out:55,conv.10,55,28.764245852828026,0.05786880887161718,0.0007573710342315416,0.4722882235546409,0.0002573642083676324,0.427651051214449
conv.10:out:56,conv.10,56,30.280156701803207,0.0048959175054150705,6.397321340439988e-06,0.11469551868337093,1.4219017036885766e-06,0.12252565076900024
conv.10:out:57,conv.10,57,29.47661107033491,0.012191301015546507,6.220634610405852e-05,0.290365194619871,5.6876068147543065e-05,0.9658281207625043
conv.10:out:58,conv.10,58,31.047300403937697,0.022130568910681346,6.285302480922576e-05,0.3723666758727235,0.00015356538399836626,0.6912954021364714
conv.10:out:59,conv.10,59,27.970160081982613,0.020609342329833424,3.6554810259194045e-05,0.2935814996890919,6.11417732586088e-05,0.8330350777910258
conv.10:out:60,conv.10,60,31.454217806458473,0.07920571203692361,0.00202392714813314,0.723025997144237,0.0003455221139963241,0.3574607462891465
conv.10:out:61,conv.10,61,32.39476132392883,0.01834264396275671,4.4260667560082814e-05,0.2539337906749607,2.5594230666394377e-05,0.9448959101690874
conv.10:out:62,conv.10,62,32.0601272135973,0.016776584086596814,7.939989152006623e-05,0.7460623308266991,0.0003483659174037013,0.8124471005528425
conv.10:out:63,conv.10,63,29.434742502868176,0.08221907239200732,0.0016258665811903221,0.5877317986374296,0.0003227716867373069,0.9795062455878859
conv.10:out:64,conv.10,64,28.9286789027974,0.014181949367463175,2.182112266337742e-05,0.5243697332727909,0.0002957555543672239,0.19739425238980546
conv.10:out:65,conv.10,65,29.50645138323307,0.013455157417310204,1.8843334581278992e-05,0.4052286094655424,0.00019053482829426926,0.4771694766007426
conv.10:out:66,conv.10,66,30.722291320562363,0.009450981289262472,1.3161017256389622e-05,0.6308062622108774,0.0003327249986631269,0.3858489940723694
conv.10:out:67,conv.10,67,30.024996143765748,0.016140443586609887,2.813034583224371e-05,0.3768675076681726,0.0001635186959241863,0.613894995603037
conv.10:out:68,conv.10,68,29.570502005517483,0.012054836458146668,1.4812370643827182e-05,0.30119822179401184,7.393888859180598e-05,0.25021973366796013
conv.10:out:69,conv.10,69,32.307917915284634,0.015988721050590016,9.278178697797257e-05,0.7279647514766554,0.0003469440157000127,0.10047228975068634
conv.10:out:70,conv.10,70,33.36071655154228,0.004370116018983694,2.171079740732218e-06,0.31333954824677923,8.104839711024887e-05,0.4766165868289146
conv.10:out:71,conv.10,71,30.976757102645934,0.01836711913130342,3.297020681749671e-05,0.5502771981836583,0.0003099745714041097,0.6394719365196334
conv.10:out:72,conv.10,72,31.425185054540634,0.004342454547870034,2.8840800459119237e-06,0.37330850101177054,0.00015640918740574342,0.3840154184913098
conv.10:out:73,conv.10,73,30.8638177216053,0.07497780122795206,0.0014010190056201288,1.2834479082197383,0.00036116303273689844,0.9874393427162872
conv.10:out:74,conv.10,74,29.59357237443328,0.016693258563310564,2.3667977559449617e-05,0.5035790116606618,0.0002815365373303382,0.40598877214889817
conv.10:out:75,conv.10,75,28.334966763854027,0.007462345980459162,6.107536138034021e-06,0.25732074572586433,2.8438034073771532e-05,0.29981554243781305
conv.10:out:76,conv.10,76,30.334138063713908,0.04635531941321904,0.0004869229698794295,0.41471519964188286,0.0002004881402200893,0.8138978250995115
conv.10:out:77,conv.10,77,30.012145224260166,0.029319830839922366,8.402994096694022e-05,0.39033538146436997,0.00018058151636844922,0.46668980303279606
