arch,cell,seed,stage,class,recall_loss,val_recall
cnn1d,gradual_perlayer,2,before,Backdoor_Malware,0.0,0.0
cnn1d,gradual_perlayer,2,before,XSS,0.0034662045060658577,0.006932409012131715
cnn1d,gradual_perlayer,2,before,SqlInjection,0.052096569250317665,0.03303684879288437
cnn1d,gradual_perlayer,2,before,CommandInjection,0.09147095179233622,0.024752475247524754
cnn1d,gradual_perlayer,2,before,BrowserHijacking,0.00805523590333717,0.13940092165898618
cnn1d,gradual_perlayer,2,before,DictionaryBruteForce,0.39285714285714285,0.26544155181214907
cnn1d,gradual_perlayer,2,before,DDoS-SlowLoris,0.2865680136596471,0.9359704040978941
cnn1d,gradual_perlayer,2,before,DDoS-HTTP_Flood,-0.18708034267191476,0.6987031032885596
cnn1d,gradual_perlayer,2,before,DoS-HTTP_Flood,0.6821784948242096,0.9274456775156207
cnn1d,gradual_perlayer,2,before,Recon-PortScan,0.02575392539669355,0.2832336324360253
cnn1d,gradual_perlayer,2,before,Recon-OSScan,-0.5785837651122625,0.08946459412780657
cnn1d,gradual_perlayer,2,before,DDoS-ICMP_Flood,0.00012327416173563144,0.9964250493096647
cnn1d,gradual_perlayer,2,before,DDoS-RSTFINFlood,0.0011296747725786371,0.9923891069092639
cnn1d,gradual_perlayer,2,before,DDoS-TCP_Flood,-0.4327819198508854,0.41003087318692844
cnn1d,gradual_perlayer,2,before,DDoS-SynonymousIP_Flood,0.7908189880020865,0.35926269418038487
cnn1d,gradual_perlayer,2,before,DDoS-UDP_Flood,0.5804775591421623,0.6502680891050798
cnn1d,gradual_perlayer,2,before,DoS-TCP_Flood,0.5729592935601981,0.8789037260391988
cnn1d,gradual_perlayer,2,before,DDoS-PSHACK_Flood,0.02360737212673436,0.9806885840020709
cnn1d,gradual_perlayer,2,before,DDoS-SYN_Flood,-0.7947596031544136,0.08634374681998576
cnn1d,gradual_perlayer,2,before,Recon-HostDiscovery,0.4411382925611582,0.7136295556665002
cnn1d,gradual_perlayer,2,before,DoS-SYN_Flood,0.1108240287902556,0.46569464310432335
cnn1d,gradual_perlayer,2,before,DoS-UDP_Flood,-0.26712390173928635,0.9310561233638157
cnn1d,gradual_perlayer,2,before,DNS_Spoofing,0.4110443534499254,0.6431824270024109
cnn1d,gradual_perlayer,2,before,MITM-ArpSpoofing,-0.022412224849918144,0.5815535746770966
cnn1d,gradual_perlayer,2,before,Mirai-udpplain,0.004123354123354184,0.9895006756990887
cnn1d,gradual_perlayer,2,before,Mirai-greeth_flood,0.003462909523001101,0.96598085149725
cnn1d,gradual_perlayer,2,before,Mirai-greip_flood,0.056899581024462687,0.966752263819435
cnn1d,gradual_perlayer,2,before,DDoS-UDP_Fragmentation,-0.0010711297071129833,0.9844346254267925
cnn1d,gradual_perlayer,2,before,DDoS-ACK_Fragmentation,0.01642250317747007,0.9882600842865743
cnn1d,gradual_perlayer,2,before,VulnerabilityScan,0.4723169508525577,0.5448679371447677
cnn1d,gradual_perlayer,2,before,DDoS-ICMP_Fragmentation,0.003040630847367054,0.989508152900294
cnn1d,gradual_perlayer,2,before,BenignTraffic,0.6414281420126249,0.7181028724114896
cnn1d,gradual_perlayer,2,after,Uploading_Attack,0.0,0.0
cnn1d,gradual_perlayer,2,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,gradual_perlayer,2,after,Backdoor_Malware,0.0,0.0
cnn1d,gradual_perlayer,2,after,XSS,0.0017331022530329288,0.006932409012131715
cnn1d,gradual_perlayer,2,after,SqlInjection,0.052096569250317665,0.03303684879288437
cnn1d,gradual_perlayer,2,after,CommandInjection,0.08405438813349815,0.024752475247524754
cnn1d,gradual_perlayer,2,after,BrowserHijacking,0.00805523590333717,0.13940092165898618
cnn1d,gradual_perlayer,2,after,DictionaryBruteForce,0.2030612244897959,0.26544155181214907
cnn1d,gradual_perlayer,2,after,DDoS-SlowLoris,0.06260671599317014,0.9359704040978941
cnn1d,gradual_perlayer,2,after,DDoS-HTTP_Flood,0.01968048159296132,0.6987031032885596
cnn1d,gradual_perlayer,2,after,DoS-HTTP_Flood,0.024153688333488743,0.9274456775156207
cnn1d,gradual_perlayer,2,after,Recon-PortScan,0.10824956384481184,0.2832336324360253
cnn1d,gradual_perlayer,2,after,Recon-OSScan,0.01699481865284974,0.08946459412780657
cnn1d,gradual_perlayer,2,after,DDoS-ICMP_Flood,0.00018491124260344716,0.9964250493096647
cnn1d,gradual_perlayer,2,after,DDoS-RSTFINFlood,0.0002378262679113563,0.9923891069092639
cnn1d,gradual_perlayer,2,after,DDoS-TCP_Flood,0.03174510717614165,0.41003087318692844
cnn1d,gradual_perlayer,2,after,DDoS-SynonymousIP_Flood,0.08717324523271308,0.35926269418038487
cnn1d,gradual_perlayer,2,after,DDoS-UDP_Flood,-0.05549414105682071,0.6502680891050798
cnn1d,gradual_perlayer,2,after,DoS-TCP_Flood,0.12222700839974154,0.8789037260391988
cnn1d,gradual_perlayer,2,after,DDoS-PSHACK_Flood,-0.00020708221163801,0.9806885840020709
cnn1d,gradual_perlayer,2,after,DDoS-SYN_Flood,-0.0771813787840244,0.08634374681998576
cnn1d,gradual_perlayer,2,after,Recon-HostDiscovery,-0.038392411382925595,0.7136295556665002
cnn1d,gradual_perlayer,2,after,DoS-SYN_Flood,0.05222847651564086,0.46569464310432335
cnn1d,gradual_perlayer,2,after,DoS-UDP_Flood,0.0407925407925408,0.9310561233638157
cnn1d,gradual_perlayer,2,after,DNS_Spoofing,-0.011289273276950729,0.6431824270024109
cnn1d,gradual_perlayer,2,after,MITM-ArpSpoofing,0.021466254320538475,0.5815535746770966
cnn1d,gradual_perlayer,2,after,Mirai-udpplain,0.003603603603603678,0.9895006756990887
cnn1d,gradual_perlayer,2,after,Mirai-greeth_flood,0.015039891359701185,0.96598085149725
cnn1d,gradual_perlayer,2,after,Mirai-greip_flood,0.0056764427625354275,0.966752263819435
cnn1d,gradual_perlayer,2,after,DDoS-UDP_Fragmentation,-0.00040167364016729934,0.9844346254267925
cnn1d,gradual_perlayer,2,after,DDoS-ACK_Fragmentation,0.0025419760519098666,0.9882600842865743
cnn1d,gradual_perlayer,2,after,VulnerabilityScan,0.015713808090939474,0.5448679371447677
cnn1d,gradual_perlayer,2,after,DDoS-ICMP_Fragmentation,-0.0003675487837476732,0.989508152900294
cnn1d,gradual_perlayer,2,after,BenignTraffic,-0.024815470425169406,0.7181028724114896
cnn1d,gradual_perlayer,3,before,Uploading_Attack,0.0,0.0
cnn1d,gradual_perlayer,3,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,gradual_perlayer,3,before,Backdoor_Malware,0.022774327122153208,0.04564315352697095
cnn1d,gradual_perlayer,3,before,XSS,0.01386481802426343,0.008665511265164644
cnn1d,gradual_perlayer,3,before,SqlInjection,0.05463786531130877,0.029224904701397714
cnn1d,gradual_perlayer,3,before,CommandInjection,0.029666254635352288,0.007425742574257425
cnn1d,gradual_perlayer,3,before,BrowserHijacking,0.0,0.13709677419354838
cnn1d,gradual_perlayer,3,before,DictionaryBruteForce,-0.0923469387755102,0.24859622256253192
cnn1d,gradual_perlayer,3,before,DDoS-SlowLoris,0.15509391007398976,0.9069436539556062
cnn1d,gradual_perlayer,3,before,DDoS-HTTP_Flood,0.07686964575133126,0.7744326076887448
cnn1d,gradual_perlayer,3,before,DoS-HTTP_Flood,0.7517485778233703,0.8860393546582114
cnn1d,gradual_perlayer,3,before,Recon-PortScan,0.08183102101852623,0.21070122964440013
cnn1d,gradual_perlayer,3,before,Recon-OSScan,0.06632124352331609,0.19495682210708118
cnn1d,gradual_perlayer,3,before,DDoS-ICMP_Flood,-0.00036982248520711636,0.9975961538461539
cnn1d,gradual_perlayer,3,before,DDoS-RSTFINFlood,0.0021404364112016516,0.9924485670115353
cnn1d,gradual_perlayer,3,before,DDoS-TCP_Flood,-0.5915074557315936,0.5135434263412361
cnn1d,gradual_perlayer,3,before,DDoS-SynonymousIP_Flood,-0.558975250681041,0.09065615580802226
cnn1d,gradual_perlayer,3,before,DDoS-UDP_Flood,0.6834512491709043,0.7641921397379913
cnn1d,gradual_perlayer,3,before,DoS-TCP_Flood,0.7999676933017446,0.7857527460693517
cnn1d,gradual_perlayer,3,before,DDoS-PSHACK_Flood,-0.00103541105819005,0.9491586849598758
cnn1d,gradual_perlayer,3,before,DDoS-SYN_Flood,0.40066140931060795,0.6429225602930702
cnn1d,gradual_perlayer,3,before,Recon-HostDiscovery,0.050873689465801286,0.7575137294058911
cnn1d,gradual_perlayer,3,before,DoS-SYN_Flood,0.1298791178370398,0.371660591519402
cnn1d,gradual_perlayer,3,before,DoS-UDP_Flood,-0.3888291195983503,0.9154563385332616
cnn1d,gradual_perlayer,3,before,DNS_Spoofing,-0.00918449351345152,0.7517507940760016
cnn1d,gradual_perlayer,3,before,MITM-ArpSpoofing,0.03285428415499363,0.5083863925777697
cnn1d,gradual_perlayer,3,before,Mirai-udpplain,-0.009702009702009629,0.9897432343463044
cnn1d,gradual_perlayer,3,before,Mirai-greeth_flood,-0.0013919538278729382,0.9810212534800027
cnn1d,gradual_perlayer,3,before,Mirai-greip_flood,0.9511420462224625,0.9844235707528044
cnn1d,gradual_perlayer,3,before,DDoS-UDP_Fragmentation,0.04940585774058581,0.9854053692173796
cnn1d,gradual_perlayer,3,before,DDoS-ACK_Fragmentation,0.13893905946886087,0.988628001873035
cnn1d,gradual_perlayer,3,before,VulnerabilityScan,0.3628552323637579,0.5707121364092277
cnn1d,gradual_perlayer,3,before,DDoS-ICMP_Fragmentation,0.013699545576049244,0.9892074311681368
cnn1d,gradual_perlayer,3,before,BenignTraffic,0.2892020974583347,0.7263527054108216
cnn1d,gradual_perlayer,3,after,Uploading_Attack,0.0,0.0
cnn1d,gradual_perlayer,3,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,gradual_perlayer,3,after,Backdoor_Malware,0.022774327122153208,0.04564315352697095
cnn1d,gradual_perlayer,3,after,XSS,0.01386481802426343,0.008665511265164644
cnn1d,gradual_perlayer,3,after,SqlInjection,0.05463786531130877,0.029224904701397714
cnn1d,gradual_perlayer,3,after,CommandInjection,0.04697156983930779,0.007425742574257425
cnn1d,gradual_perlayer,3,after,BrowserHijacking,0.001150747986191024,0.13709677419354838
cnn1d,gradual_perlayer,3,after,DictionaryBruteForce,0.2836734693877551,0.24859622256253192
cnn1d,gradual_perlayer,3,after,DDoS-SlowLoris,0.046385885031303364,0.9069436539556062
cnn1d,gradual_perlayer,3,after,DDoS-HTTP_Flood,0.1238712664968743,0.7744326076887448
cnn1d,gradual_perlayer,3,after,DoS-HTTP_Flood,-0.0065280238739158225,0.8860393546582114
cnn1d,gradual_perlayer,3,after,Recon-PortScan,0.03863088809504031,0.21070122964440013
cnn1d,gradual_perlayer,3,after,Recon-OSScan,0.058031088082901555,0.19495682210708118
cnn1d,gradual_perlayer,3,after,DDoS-ICMP_Flood,0.0002465483234713739,0.9975961538461539
cnn1d,gradual_perlayer,3,after,DDoS-RSTFINFlood,0.0002972828348891676,0.9924485670115353
cnn1d,gradual_perlayer,3,after,DDoS-TCP_Flood,0.09541006523765144,0.5135434263412361
cnn1d,gradual_perlayer,3,after,DDoS-SynonymousIP_Flood,-0.4351127340172724,0.09065615580802226
cnn1d,gradual_perlayer,3,after,DDoS-UDP_Flood,0.0809197435330532,0.7641921397379913
cnn1d,gradual_perlayer,3,after,DoS-TCP_Flood,-0.07430540598750812,0.7857527460693517
cnn1d,gradual_perlayer,3,after,DDoS-PSHACK_Flood,-0.00062124663491403,0.9491586849598758
cnn1d,gradual_perlayer,3,after,DDoS-SYN_Flood,0.2982447214449249,0.6429225602930702
cnn1d,gradual_perlayer,3,after,Recon-HostDiscovery,0.09490763854218676,0.7575137294058911
cnn1d,gradual_perlayer,3,after,DoS-SYN_Flood,0.05522746147457784,0.371660591519402
cnn1d,gradual_perlayer,3,after,DoS-UDP_Flood,-0.09731934731934733,0.9154563385332616
cnn1d,gradual_perlayer,3,after,DNS_Spoofing,0.2502009107956067,0.7517507940760016
cnn1d,gradual_perlayer,3,after,MITM-ArpSpoofing,0.005966891031471702,0.5083863925777697
cnn1d,gradual_perlayer,3,after,Mirai-udpplain,0.0005544005544005914,0.9897432343463044
cnn1d,gradual_perlayer,3,after,Mirai-greeth_flood,0.031132235613647974,0.9810212534800027
cnn1d,gradual_perlayer,3,after,Mirai-greip_flood,0.014866873901878574,0.9844235707528044
cnn1d,gradual_perlayer,3,after,DDoS-UDP_Fragmentation,0.0021757322175732785,0.9854053692173796
cnn1d,gradual_perlayer,3,after,DDoS-ACK_Fragmentation,-0.11867014516021135,0.988628001873035
cnn1d,gradual_perlayer,3,after,VulnerabilityScan,0.09859578736208618,0.5707121364092277
cnn1d,gradual_perlayer,3,after,DDoS-ICMP_Fragmentation,0.00243918738305271,0.9892074311681368
cnn1d,gradual_perlayer,3,after,BenignTraffic,-0.03486857486389905,0.7263527054108216
cnn1d,gradual_perlayer,4,before,Uploading_Attack,0.0,0.015957446808510637
cnn1d,gradual_perlayer,4,before,Recon-PingSweep,0.0,0.0
cnn1d,gradual_perlayer,4,before,Backdoor_Malware,0.006211180124223602,0.002074688796680498
cnn1d,gradual_perlayer,4,before,XSS,0.0034662045060658577,0.005199306759098787
cnn1d,gradual_perlayer,4,before,SqlInjection,0.03939008894536213,0.015247776365946633
cnn1d,gradual_perlayer,4,before,CommandInjection,0.03337453646477132,0.0049504950495049506
cnn1d,gradual_perlayer,4,before,BrowserHijacking,0.00805523590333717,0.16589861751152074
cnn1d,gradual_perlayer,4,before,DictionaryBruteForce,0.3464285714285714,0.2557427258805513
cnn1d,gradual_perlayer,4,before,DDoS-SlowLoris,0.3708025042686397,0.9297097324985771
cnn1d,gradual_perlayer,4,before,DDoS-HTTP_Flood,0.668904839083121,0.7607688744789254
cnn1d,gradual_perlayer,4,before,DoS-HTTP_Flood,0.31017439149491755,0.8855730672386459
cnn1d,gradual_perlayer,4,before,Recon-PortScan,-0.29916092049514,0.2648720505151213
cnn1d,gradual_perlayer,4,before,Recon-OSScan,0.1024525043177893,0.0846286701208981
cnn1d,gradual_perlayer,4,before,DDoS-ICMP_Flood,0.0019107495069033975,0.9977810650887574
cnn1d,gradual_perlayer,4,before,DDoS-RSTFINFlood,0.994946191806885,0.9918539659888215
cnn1d,gradual_perlayer,4,before,DDoS-TCP_Flood,-0.6503378378378379,0.42971981126580067
cnn1d,gradual_perlayer,4,before,DDoS-SynonymousIP_Flood,0.6474236364690199,0.32778808254115466
cnn1d,gradual_perlayer,4,before,DDoS-UDP_Flood,-0.2478443510944064,0.7080868940357083
cnn1d,gradual_perlayer,4,before,DoS-TCP_Flood,0.8430971354727547,0.8618350204609089
cnn1d,gradual_perlayer,4,before,DDoS-PSHACK_Flood,-0.00082832884655204,0.9900595392182242
cnn1d,gradual_perlayer,4,before,DDoS-SYN_Flood,0.09534469600610532,0.06553373359112649
cnn1d,gradual_perlayer,4,before,Recon-HostDiscovery,-0.12401397903145284,0.7879680479281078
cnn1d,gradual_perlayer,4,before,DoS-SYN_Flood,-0.208498661991326,0.5349051815623126
cnn1d,gradual_perlayer,4,before,DoS-UDP_Flood,0.5510579164425319,0.9250941366325982
cnn1d,gradual_perlayer,4,before,DNS_Spoofing,0.5421912670774176,0.6957253836439478
cnn1d,gradual_perlayer,4,before,MITM-ArpSpoofing,0.08222666909223213,0.5139894487902492
cnn1d,gradual_perlayer,4,before,Mirai-udpplain,0.9782397782397781,0.9879413701098444
cnn1d,gradual_perlayer,4,before,Mirai-greeth_flood,-0.004006111016805258,0.9742649555238677
cnn1d,gradual_perlayer,4,before,Mirai-greip_flood,0.9813488309230978,0.9790174347884849
cnn1d,gradual_perlayer,4,before,DDoS-UDP_Fragmentation,0.0004351464435146113,0.9864430608555935
cnn1d,gradual_perlayer,4,before,DDoS-ACK_Fragmentation,-0.017827279416683495,0.9885611077664058
cnn1d,gradual_perlayer,4,before,VulnerabilityScan,0.6985957873620862,0.6340688732865263
cnn1d,gradual_perlayer,4,before,DDoS-ICMP_Fragmentation,0.008019246190858031,0.9899759422614274
