seed,bn_layer,channel,connected,saved_var,recal_var,var_ratio_saved_over_recal,mean_shift_in_recal_sd
1,1,31,,0.09049012511968613,0.09171643108129501,0.9866293668746948,-0.003904323559254408
1,1,32,,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,1,33,,0.011727704666554928,0.011244866997003555,1.042938470840454,0.0011730619007721543
1,1,34,,0.006541733630001545,0.006297076586633921,1.0388524532318115,0.014733164571225643
1,1,35,,0.0022299422416836023,0.0021229649428278208,1.0503904819488525,0.007313813082873821
1,1,36,,0.00032054673647508025,0.0003091684484388679,1.036802887916565,0.0005905091529712081
1,1,37,,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,1,38,,0.0007990793674252927,0.0007626301958225667,1.047793984413147,0.008765404112637043
1,1,39,,0.019158856943249702,0.020693741738796234,0.9258285760879517,-0.018043072894215584
1,1,40,,0.10769029706716537,0.10738100856542587,1.002880334854126,0.0034860929008573294
1,1,41,,0.03895772248506546,0.04014287889003754,0.9704765677452087,-0.008904418908059597
1,1,42,,0.01925724372267723,0.0197623111307621,0.9744428992271423,-0.009576298296451569
1,1,43,,0.2140256017446518,0.21504414081573486,0.9952635765075684,0.000640596030279994
1,1,44,,0.021087661385536194,0.02066854014992714,1.0202782154083252,0.012619481422007084
1,1,45,,0.027323884889483452,0.027799688279628754,0.9828845858573914,0.0004067469562869519
1,1,46,,0.05536138638854027,0.05654849112033844,0.9790073037147522,0.0008428650908172131
1,1,47,,0.006103431340306997,0.0063363490626215935,0.9632410407066345,-0.004119675140827894
1,1,48,,0.0017038966761901975,0.0018342556431889534,0.9289308786392212,-0.00895294826477766
1,1,49,,0.0019057454774156213,0.0020410814322531223,0.9336940050125122,-0.014762437902390957
1,1,50,,0.06044836342334747,0.060515522956848145,0.998890221118927,0.0003655645705293864
1,1,51,,0.024637803435325623,0.02476855367422104,0.9947211146354675,-0.002578465500846505
1,1,52,,0.00015062224701978266,0.00016375631093978882,0.9197950959205627,-0.008298502303659916
1,1,53,,0.020600613206624985,0.02099432237446308,0.9812468886375427,-0.00019902839267160743
