group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.10:out:149,conv.10,149,36.08687179442495,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.7232067127676901
conv.10:out:150,conv.10,150,37.3714754258981,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.8052261068309458
conv.10:out:151,conv.10,151,31.611003763973713,0.00503929004759982,2.693134076819115e-07,0.3013337446408658,0.68359375,1.5209862865201387e-06,0.27121364891992294
conv.10:out:152,conv.10,152,26.22320261783898,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6266867251784247
conv.10:out:153,conv.10,153,29.561814185231924,0.0007277013129192711,1.4835824565588413e-07,0.11323212023364133,0.515625,1.147258227546619e-06,0.802885894043567
conv.10:out:154,conv.10,154,32.776406958699226,0.008870268558484894,9.469412876777703e-07,0.5138326592749541,0.77734375,1.7295786915286149e-06,0.8882296412968325
conv.10:out:155,conv.10,155,31.00078559666872,0.014147089870996865,5.555778799756539e-06,0.6810123149741437,0.87109375,1.938171096537091e-06,0.9058341532080582
conv.10:out:156,conv.10,156,32.31185060739517,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.903896393587496
conv.10:out:157,conv.10,157,36.90839894115925,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.09763379946487272
conv.10:out:158,conv.10,158,25.921112716197968,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.3764060873778814
conv.10:out:159,conv.10,159,31.25685379654169,0.004198667672758916,7.090376336132547e-07,0.15552805892604085,0.5546875,1.234171729633484e-06,0.45639208349041915
conv.10:out:160,conv.10,160,34.71339417248964,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.8916854039669163
conv.10:out:161,conv.10,161,32.49957425892353,0.006095666070106631,4.195204357416781e-07,0.35275627469577475,0.70703125,1.5731343877722579e-06,0.4192536193798634
conv.10:out:162,conv.10,162,32.72775284945965,0.003600792185585533,4.3831884934061575e-07,0.18912872520587287,0.5859375,1.3037025313029761e-06,0.2649121033591305
conv.10:out:163,conv.10,163,30.881287563592196,0.0050631537226351496,2.832523107562427e-07,0.4640102317208601,0.75390625,1.677430590276496e-06,0.019858773159258325
conv.10:out:164,conv.10,164,33.80873307585716,0.013739994159315216,5.030175632714411e-06,0.6438854469660308,0.84765625,1.886022995284972e-06,0.28875427776216545
conv.10:out:165,conv.10,165,32.934501215815544,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.7807241847334279
conv.10:out:166,conv.10,166,36.5841721072793,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.020170938059851595
conv.10:out:167,conv.10,167,31.60784310847521,0.023284122133145502,5.778361156466572e-06,0.5923358742262691,0.80859375,1.799109493198107e-06,0.16499392794848766
